accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.9680951472441035,-1.6978342580175747,10.383216406886023,55.58660231605589,9.937038964549643,9.034582196138103
-1.1530079285361339,0.08714043191501908,9.001934446926452,12.33936037558452,-9.91774858927979,9.569062147407863
-0.11332412779565137,1.0565332243505963,9.960904087570642,41.41210059631922,-7.814521841686208,2.7659142114715465
1.7602020801683147,-1.5066810712014456,9.266674561655586,-44.719707921587926,-6.320713868946428,-1.3161667941144888
1.401050054930466,-1.3109462336016442,9.041798087767376,14.80261085587749,-5.723263266832632,-3.529408629878068
-0.18747031369756106,1.0956122355334945,10.482515308619483,81.1253194812339,8.65815275203181,6.355017592887528
1.4534286557649585,-1.5933977359237637,9.282682553993574,27.06597368654502,-8.719201621134653,-8.998036763311115
0.8001016137979269,1.4731317675318785,10.210841587104305,67.14893970594906,-1.3873203207966185,-5.700642090608758
-1.279944517340164,-1.9415878325695286,9.82755808465966,-51.201082211588435,-5.0591966457896875,-7.479458995983325
1.4186943829062546,-0.9679558515611686,9.37312762821219,-13.2614065966401,-7.367321359405183,6.513061975297468
-1.8222507620074806,1.422678201858584,8.959604191335947,-77.36252965166857,3.4956272680386604,-7.847441053066893
1.0804722667685356,1.2788134055851157,8.92793409827016,-76.26091320617601,0.5857779070015852,-3.144166062627532
0.5515294642180768,-0.7746601126805523,10.623326068619445,-7.318564834374996,-9.13450168320823,5.855814476713206
0.6688106227668484,1.754544186395076,10.111132226896503,-67.923222043403,7.63641682387243,-6.465940546119553
0.16547162886072497,-0.5757398317062354,9.570451345488648,-79.3227047573239,9.799939854084826,-5.344179773814526
0.666377263328386,-0.12355814046487668,10.749921703230546,-9.904729880660241,-5.1024399340624775,-6.045029702752249
1.5010397293932716,0.43725184004305495,8.850048726765326,0.4784342991065955,8.835902743585041,-1.896258860999593
-0.2463396029771232,-0.8899999705396393,9.027367603027999,-66.2204038392838,-2.9042395921220283,0.7807011473161545
0.10398969880765385,-1.4125868870752223,8.939269958463555,45.20725685436415,3.523852771583382,-0.09910260357978373
0.05821194984402922,0.42476898871058033,9.87653271929482,-10.948050483311633,3.7288988901903846,-4.270093112126256
0.18003917819848558,-1.2850303386494284,8.858679276301547,-70.41839223471126,6.009915740820855,5.564448323391133
0.9870153961856301,-0.952072868505141,10.726089929207578,17.805807524961935,-8.980567777619484,5.8037585873696145
-1.4803249651465356,1.9052758336015927,10.744491975307195,-18.3579422976033,-9.74580298215222,-9.381991361603632
0.3174798726876107,-1.9272103830637106,9.105685849918201,79.10236924409756,9.212183512295347,-1.3680512996188927
1.2523471495677518,1.088502396515226,9.968409591221567,28.818417755273273,5.973610381123462,-0.3649807106764751
1.3822969767313538,0.2250918987649304,9.584040014255583,23.43277358187929,-7.482556656400659,-3.2351421854712425
-1.3409839291664154,1.3643790854470916,8.928523798548103,4.180314931452358,7.196980277439518,-3.4022499589411215
-0.9730377711653997,1.597431140030099,9.201517927930613,65.33356282787017,8.067488077002622,-7.841876040510167
-1.4110165391441907,0.820191815537183,9.43417225694876,-53.852071093486856,-3.2356325409845654,0.9869680073113614
-1.789777200602614,1.3895454062019055,10.398406612295314,-2.192460412223255,-4.457003488851548,-9.207458543438442
-0.10893593394660073,0.45487357068577605,9.191043736059795,55.35393898238732,0.019079944357434542,-3.8600094764302657
1.1962996578524927,0.5206472169792193,8.825408127765163,-6.255096352029284,9.217157484271986,7.50311554233901
-1.611892347816469,0.6691064453109101,10.025203938010577,36.423175812156046,0.20851071379571096,9.32969337792509
0.776596671799449,-1.8166512828082726,10.743344588750073,52.41419426680412,9.160551543835002,5.314223596070386
0.20449023465793115,-0.530124474529345,9.34211847175299,42.10414737109136,-5.025355713904471,-8.454927471782263
1.3628281561517501,-0.7656757508724255,9.185100230906386,1.5676156493554885,2.653625479743054,-8.165021849104999
1.2230445967070316,-1.0600677683679942,10.756764594789656,-86.97816807471345,-9.539423140789498,-7.440863323149795
0.5976282869015583,-0.7651829223517419,10.550206740586649,-64.3546188231947,8.711849632314593,-5.9366712479369195
-1.6514870299594997,-1.7980352489204439,9.331706259585765,11.06776731721915,-8.46024640162566,2.8092455072239275
-0.13158340037947536,1.5014818344157992,10.083483328050411,35.92929299319255,0.6057252290232462,-8.580184166406355
-1.7802072425068358,0.03736331778882729,9.079886998416313,-69.25737549986567,5.417762515579634,3.46364622510621
0.6300444251187307,-1.0809273703857354,9.798030238516414,24.67259632698837,-9.122565538609894,-7.872350939899078
1.9940941721730843,0.8950152532332232,10.18012099464353,-23.39004192908658,-9.104871438618778,-9.443795579184929
-1.3923612868687014,-0.5817293687316409,9.098050052512594,3.1213525720931443,-9.429777467596463,0.9167827587074626
-1.915139251988141,1.5869064774993116,9.793440558901558,-13.43607793301615,5.008201030697117,-9.551003062930196
1.1925068629686417,1.6121938397090236,10.675039346160927,74.02747431857941,-3.8066922146843822,1.0637592643717717
0.0578227984927806,-1.9282640557941115,9.149426376615303,71.11545571570113,-8.295676149665919,8.589256946327005
0.8407086518871911,-1.8837125050914887,10.676360291785517,-45.39274037570651,6.118578467889034,-5.434775599937098
-1.8882467028132712,-0.9219729017914604,10.752175570100981,-2.9152322088300764,7.00100314823602,8.683250052508779
1.634332416155973,-1.6896639507912554,9.308701918184099,62.39002323602989,5.422218939110703,-7.637600977868601
0.7844227675084965,1.358762451041407,9.017191160633331,27.342437337578332,1.6424117230414055,-0.23925501009700767
-0.5378458714412284,1.1448869362443541,9.280556585803204,2.3300524267578737,3.1831747194216646,-7.108337282938077
-1.2467172930506858,-0.9610294846448637,9.327062818198652,84.65545314721928,-8.315577799569216,4.026806746354779
-0.9164348661204076,0.20494888640681452,10.373340939331804,-5.726082237041396,5.402836742660838,-3.8821947567476345
1.4895272035952711,1.8069766371211786,9.487079635523175,-37.437054957261694,5.391266764292624,4.1059548244353845
-1.0435674643296364,-0.7248516098051168,9.914603053125509,-21.30752992600941,-8.409843490088516,-7.128140682803846
-0.9989981642092505,-0.7967588061501552,10.496356570870052,7.389440051326858,7.537943704316131,-1.1582957556145175
-0.22483290900112296,-0.3237180221430269,10.524554616802062,-58.6538424073629,-5.61265401085193,2.137097071733244
-1.6301560804854383,-0.9845605299490852,9.420332152322203,46.924781618816354,4.670383386335221,-9.642399770477939
-1.0558552696478176,-0.5348213403922553,9.115858278141939,64.2913268881139,-1.1255308768885754,-3.7030309668129036
1.0526218541365338,1.5256431785770368,10.589442361638344,-25.68605612883877,-6.945911431934637,-1.4415123263613019
1.938278643390098,-1.5842657362320955,10.173822965097376,-78.88575381113576,4.463772720777193,-5.71221580133008
-1.6527393820490333,-0.7023353316684804,9.739021933415534,74.36701574043832,3.9699061163686,-9.80894733661373
-0.09745413481150944,-1.4389078840044425,9.967150324226843,-17.271275264153772,-9.17117234075776,-3.7252416026350783
-1.7994576544164294,-0.9390986456125043,9.06523872439288,31.16318675212436,-1.3912042742499615,9.696546098055052
-1.6547775428594682,-1.3763779402442493,8.887854059906019,76.18350423360852,-7.2616802087405485,1.3667388799681017
-0.8091442300574667,0.4095994713147566,9.964640177469018,-33.06269104911338,-6.069145737956632,-4.573679012947123
-0.5533523122202899,-1.0603438661097906,9.302946446366265,11.771841537079396,-5.408642531203489,7.0853577239550525
-1.0727582612903572,-1.89710232203775,10.492343617934313,46.51265211574028,3.4693647377856927,7.923294461186732
1.6689620828164098,1.179754939845283,10.518709950498652,29.546839053969236,-9.482020559688426,5.9155796056903505
-1.9758827954347473,1.0301915019933778,9.100738141765895,-48.16447592317414,-2.9291972281642265,-1.42083741587866
1.7486921339636772,1.844107735000415,9.91091795355168,48.24151300259143,-5.339193169915997,6.114021220131164
-1.7110262181448022,-0.23807507285028429,9.033475502140293,69.24523650018912,-3.095906907851484,-1.5460790786559535
-0.18629263670985452,-1.2072986166714488,9.42476591931695,36.26610922287142,2.511789355203627,-6.758946887361046
